Material	Texto breve material	Quantidade	Montante em MI	Doc.material	Item doc.material	Centro	Depósito	Tipo de movimento	Data de lançamento	Pedido	Qtd.  UM registro	Item	Data de entrada	Data do documento	Txt.tipo movimento	Nº reserva	Diagrama de rede	Nome do usuário
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-3	-0,03	490395901	1	11	015	905	04/05/2023		-3	0	04/05/2023	04/05/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-4	-0,04	490395901	2	11	015	905	04/05/2023		-4	0	04/05/2023	04/05/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-7	-0,07	490395901	3	11	015	905	04/05/2023		-7	0	04/05/2023	04/05/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-3	-0,03	490395901	4	11	015	905	04/05/2023		-3	0	04/05/2023	04/05/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-3	-0,03	490395901	5	11	015	905	04/05/2023		-3	0	04/05/2023	04/05/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-16	-0,16	490395901	6	11	015	905	04/05/2023		-16	0	04/05/2023	04/05/2023	SM para Alienação	0		2270199
999002	SUCATA CONJ MEDICAO ENCAPSULADO	-62	-0,62	490402191	1	11	015	905	05/05/2023		-62	0	05/05/2023	05/05/2023	SM para Alienação	0		2256196
999004	SUCATA ESCADA DE FIBRA DE VIDRO	-39	-0,39	490402211	1	11	015	905	05/05/2023		-39	0	05/05/2023	05/05/2023	SM para Alienação	0		2256196
999638	SUCATA TRANSFORM POT 300A500kVA ENROL AL	-1	-0,01	490404024	2	11	015	905	05/05/2023		-1	0	05/05/2023	05/05/2023	SM para Alienação	0		2270199
999639	SUCATA TRANSF POTENCIA 1000 kVA ENROL AL	-2	-0,02	490404024	3	11	015	905	05/05/2023		-2	0	05/05/2023	05/05/2023	SM para Alienação	0		2270199
999666	SUCATA TRANSF POTENCIA 3000 kVA EN COBRE	-1	-0,01	490404024	1	11	015	905	05/05/2023		-1	0	05/05/2023	05/05/2023	SM para Alienação	0		2270199
999666	SUCATA TRANSF POTENCIA 3000 kVA EN COBRE	-3	-0,03	490398729	1	11	015	905	05/05/2023		-3	0	05/05/2023	05/05/2023	SM para Alienação	0		2270199
999959	SUCATA DE MEDIDOR/MODULO ELETRONICO	-10.160	-101,29	490402191	2	11	015	905	05/05/2023		-10.160	0	05/05/2023	05/05/2023	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-18	-0,18	490407826	1	11	015	905	08/05/2023		-18	0	08/05/2023	08/05/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-1	-0,01	490411187	1	11	015	905	09/05/2023		-1	0	09/05/2023	09/05/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-2	-0,02	490411187	2	11	015	905	09/05/2023		-2	0	09/05/2023	09/05/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-5	-0,05	490411187	3	11	015	905	09/05/2023		-5	0	09/05/2023	09/05/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-3	-0,03	490411187	4	11	015	905	09/05/2023		-3	0	09/05/2023	09/05/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-16	-0,16	490411187	5	11	015	905	09/05/2023		-16	0	09/05/2023	09/05/2023	SM para Alienação	0		2270199
999887	SUCATA POSTE CONCRETO	-1	-0,01	490412652	1	11	015	905	09/05/2023		-1	0	09/05/2023	09/05/2023	SM para Alienação	0		2270199
999909	SUCATA CARRETEL MADEIRA	-7.190	-71,74	490412629	1	11	015	905	09/05/2023		-7.190	0	09/05/2023	09/05/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-10.822,500	-30,49	490410888	1	11	015	905	09/05/2023		-10.822,500	0	09/05/2023	09/05/2023	SM para Alienação	0		2256196
999994	SUCATA DE POLIMEROS DIVERSOS	-3.910	-44,40	490413685	1	11	015	905	09/05/2023		-3.910	0	09/05/2023	09/05/2023	SM para Alienação	0		2256196
999002	SUCATA CONJ MEDICAO ENCAPSULADO	-93	-0,93	490416981	1	11	015	905	10/05/2023		-93	0	10/05/2023	10/05/2023	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-15.230	-528,65	490414495	1	11	015	905	10/05/2023		-15.230	0	10/05/2023	10/05/2023	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-18.050	-180,09	490415594	1	11	015	905	10/05/2023		-18.050	0	10/05/2023	10/05/2023	SM para Alienação	0		2256196
999002	SUCATA CONJ MEDICAO ENCAPSULADO	-14	-0,14	490417379	1	11	015	905	11/05/2023		-14	0	11/05/2023	11/05/2023	SM para Alienação	0		2256196
999946	SUCATA VIDRO	-10.470	-32,98	490419573	2	11	015	905	11/05/2023		-10.470	0	11/05/2023	11/05/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-3.560	-35,49	490419573	1	11	015	905	11/05/2023		-3.560	0	11/05/2023	11/05/2023	SM para Alienação	0		2256196
999118	SUCATA DE POSTE DE FIBRA DE VIDRO	-1.500	-5,47	490425718	1	11	015	905	15/05/2023		-1.500	0	15/05/2023	15/05/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-11.160	-31,34	490423915	1	11	015	905	15/05/2023		-11.160	0	15/05/2023	15/05/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-11.860	-33,30	490423913	1	11	015	905	15/05/2023		-11.860	0	15/05/2023	15/05/2023	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-2.039	-5,50	490426887	1	11	015	905	16/05/2023		-2.039	0	16/05/2023	16/05/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-5.074	-14,24	490426887	2	11	015	905	16/05/2023		-5.074	0	16/05/2023	16/05/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.220	-62,02	490427113	1	11	015	905	16/05/2023		-6.220	0	16/05/2023	16/05/2023	SM para Alienação	0		2256196
999113	SUCATA RELIGADOR  AUTOMATICO TRIF	-1.270	-7,78	490431350	1	11	015	905	17/05/2023		-1.270	0	17/05/2023	17/05/2023	SM para Alienação	0		2256196
999733	SUCATA DE MUFLAS E TERMINAIS DE COBRE	-2.409	-25,25	490430532	3	11	015	905	17/05/2023		-2.409	0	17/05/2023	17/05/2023	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-930	-2,51	490430532	2	11	015	905	17/05/2023		-930	0	17/05/2023	17/05/2023	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-830	-2,24	490431350	2	11	015	905	17/05/2023		-830	0	17/05/2023	17/05/2023	SM para Alienação	0		2256196
999881	SUCATA POSTE MAD AC 7 M	-27	-0,27	490434739	2	11	015	905	18/05/2023		-27	0	18/05/2023	18/05/2023	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-22	-0,22	490434739	1	11	015	905	18/05/2023		-22	0	18/05/2023	18/05/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.730	-57,13	490433790	1	11	015	905	18/05/2023		-5.730	0	18/05/2023	18/05/2023	SM para Alienação	0		2256196
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-3	-0,03	490441654	1	11	015	905	22/05/2023		-3	0	22/05/2023	22/05/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-9	-0,09	490441654	2	11	015	905	22/05/2023		-9	0	22/05/2023	22/05/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-1	-0,01	490441654	3	11	015	905	22/05/2023		-1	0	22/05/2023	22/05/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-1	-0,01	490441409	3	11	015	905	22/05/2023		-1	0	22/05/2023	22/05/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-9	-0,09	490441654	4	11	015	905	22/05/2023		-9	0	22/05/2023	22/05/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-8	-0,08	490441654	5	11	015	905	22/05/2023		-8	0	22/05/2023	22/05/2023	SM para Alienação	0		2270199
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.530	-55,14	490444582	1	11	015	905	22/05/2023		-5.530	0	22/05/2023	22/05/2023	SM para Alienação	0		2256196
999002	SUCATA CONJ MEDICAO ENCAPSULADO	-125	-1,24	490451976	1	11	015	905	23/05/2023		-125	0	23/05/2023	23/05/2023	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-2	-0,02	490449647	4	11	015	905	23/05/2023		-2	0	23/05/2023	23/05/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-7	-0,07	490449647	5	11	015	905	23/05/2023		-7	0	23/05/2023	23/05/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-16	-0,16	490449647	6	11	015	905	23/05/2023		-16	0	23/05/2023	23/05/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-3	-0,03	490449647	1	11	015	905	23/05/2023		-3	0	23/05/2023	23/05/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-2	-0,02	490449647	2	11	015	905	23/05/2023		-2	0	23/05/2023	23/05/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-2	-0,02	490449647	3	11	015	905	23/05/2023		-2	0	23/05/2023	23/05/2023	SM para Alienação	0		2270199
999970	SUCATA DE ELETRO-ELETRONICOS	-3.440	-55,71	490451987	1	11	015	905	23/05/2023		-3.440	0	23/05/2023	23/05/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.560	-55,44	490449674	1	11	015	905	23/05/2023		-5.560	0	23/05/2023	23/05/2023	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-3	-0,03	490453116	4	11	015	905	24/05/2023		-3	0	24/05/2023	24/05/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-4	-0,04	490453116	5	11	015	905	24/05/2023		-4	0	24/05/2023	24/05/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-16	-0,16	490453116	6	11	015	905	24/05/2023		-16	0	24/05/2023	24/05/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-1	-0,01	490453116	1	11	015	905	24/05/2023		-1	0	24/05/2023	24/05/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-4	-0,04	490453116	2	11	015	905	24/05/2023		-4	0	24/05/2023	24/05/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-5	-0,05	490453116	3	11	015	905	24/05/2023		-5	0	24/05/2023	24/05/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-5	-0,05	490453111	3	11	015	905	24/05/2023		-5	0	24/05/2023	24/05/2023	SM para Alienação	0		2270199
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-15.917	-44,55	490452689	1	11	015	905	24/05/2023		-15.917	0	24/05/2023	24/05/2023	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-15.440	-512,46	490456872	1	11	015	905	25/05/2023		-15.440	0	25/05/2023	25/05/2023	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-1.332	-3,99	490471239	2	11	015	905	31/05/2023		-1.332	0	31/05/2023	31/05/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-12.834,500	-35,81	490471239	1	11	015	905	31/05/2023		-12.834,500	0	31/05/2023	31/05/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.710	-27,03	490475500	1	11	015	905	01/06/2023		-2.710	0	01/06/2023	01/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.970	-29,62	490476001	1	11	015	905	01/06/2023		-2.970	0	01/06/2023	01/06/2023	SM para Alienação	0		2256196
999997	SUCATA DE CRUZETA DE MADEIRA	-20	-0,20	490477461	1	11	015	905	01/06/2023		-20	0	01/06/2023	01/06/2023	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-3.225	-10,71	490484083	3	11	015	905	05/06/2023		-3.225	0	05/06/2023	05/06/2023	SM para Alienação	0		2256196
999737	SUCATA FIO/CABO COBRE NU	-189	-2,25	490484083	4	11	015	905	05/06/2023		-189	0	05/06/2023	05/06/2023	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-2.114	-23,43	490484083	1	11	015	905	05/06/2023		-2.114	0	05/06/2023	05/06/2023	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-28	-0,28	490482983	1	11	015	905	05/06/2023		-28	0	05/06/2023	05/06/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-1.830	-5,08	490484083	2	11	015	905	05/06/2023		-1.830	0	05/06/2023	05/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.780	-27,72	490485776	1	11	015	905	06/06/2023		-2.780	0	06/06/2023	06/06/2023	SM para Alienação	0		2256196
999816	SUCATA CABO ALUMINIO NU C/ ALMA DE ACO	-4.283	-196,23	490489487	1	11	015	905	07/06/2023		-4.283	0	07/06/2023	07/06/2023	SM para Alienação	0		2256196
999817	SUCATA CABO ALUMINIO NU SEM ALMA DE ACO	-837	-17,83	490489487	2	11	015	905	07/06/2023		-837	0	07/06/2023	07/06/2023	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-7.780	-242,89	490489487	3	11	015	905	07/06/2023		-7.780	0	07/06/2023	07/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.410	-63,93	490487857	1	11	015	905	07/06/2023		-6.410	0	07/06/2023	07/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.360	-53,46	490495213	1	11	015	905	09/06/2023		-5.360	0	09/06/2023	09/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.850	-58,35	490498529	1	11	015	905	12/06/2023		-5.850	0	12/06/2023	12/06/2023	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-3	-0,03	490502402	1	11	015	905	13/06/2023		-3	0	13/06/2023	13/06/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-5	-0,05	490502402	2	11	015	905	13/06/2023		-5	0	13/06/2023	13/06/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-8	-0,08	490502402	3	11	015	905	13/06/2023		-8	0	13/06/2023	13/06/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-3	-0,03	490502402	4	11	015	905	13/06/2023		-3	0	13/06/2023	13/06/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-12	-0,12	490502402	5	11	015	905	13/06/2023		-12	0	13/06/2023	13/06/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-6	-0,06	490502402	6	11	015	905	13/06/2023		-6	0	13/06/2023	13/06/2023	SM para Alienação	0		2270199
999946	SUCATA VIDRO	-10.830	-29,83	490502276	1	11	015	905	13/06/2023		-10.830	0	13/06/2023	13/06/2023	SM para Alienação	0		2256196
999994	SUCATA DE POLIMEROS DIVERSOS	-3.230	-36,10	490502276	2	11	015	905	13/06/2023		-3.230	0	13/06/2023	13/06/2023	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-2	-0,02	490505158	1	11	015	905	14/06/2023		-2	0	14/06/2023	14/06/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-3	-0,03	490505158	2	11	015	905	14/06/2023		-3	0	14/06/2023	14/06/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-10	-0,10	490505158	3	11	015	905	14/06/2023		-10	0	14/06/2023	14/06/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-6	-0,06	490505158	4	11	015	905	14/06/2023		-6	0	14/06/2023	14/06/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-9	-0,09	490505158	5	11	015	905	14/06/2023		-9	0	14/06/2023	14/06/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-6	-0,06	490505158	6	11	015	905	14/06/2023		-6	0	14/06/2023	14/06/2023	SM para Alienação	0		2270199
999893	PAPEL CARTAO E PAPELAO USADOS	-1.100	-10,99	490505162	1	11	015	905	14/06/2023		-1.100	0	14/06/2023	14/06/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-9.726,500	-26,79	490505332	1	11	015	905	14/06/2023		-9.726,500	0	14/06/2023	14/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.760	-27,53	490505183	1	11	015	905	14/06/2023		-2.760	0	14/06/2023	14/06/2023	SM para Alienação	0		2256196
999115	SUCATA DE FIBRA DE VIDRO	-834	-0,24	490509319	2	11	015	905	15/06/2023		-834	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999118	SUCATA DE POSTE DE FIBRA DE VIDRO	-736	-2,52	490509319	1	11	015	905	15/06/2023		-736	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999119	SUCATA DE CRUZETA DE FIBRA DE VIDRO	-1.947	-4,47	490509319	3	11	015	905	15/06/2023		-1.947	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999119	SUCATA DE CRUZETA DE FIBRA DE VIDRO	-303	-0,68	490509487	1	11	015	905	15/06/2023		-303	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-1.762	-6,08	490509467	2	11	015	905	15/06/2023		-1.762	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-260	-2,88	490509467	3	11	015	905	15/06/2023		-260	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-7.960	-79,44	490511059	1	11	015	905	15/06/2023		-7.960	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-1.760	-5,41	490509467	1	11	015	905	15/06/2023		-1.760	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-1.600	-4,92	490509508	1	11	015	905	15/06/2023		-1.600	0	15/06/2023	15/06/2023	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-17.400	-173,64	490512973	1	11	015	905	16/06/2023		-17.400	0	16/06/2023	16/06/2023	SM para Alienação	0		2256196
999994	SUCATA DE POLIMEROS DIVERSOS	-1.860	-20,18	490516879	1	11	015	905	19/06/2023		-1.860	0	19/06/2023	19/06/2023	SM para Alienação	0		2256196
999112	SUCATA CHAVE A GAS SF6 DE 1, 3 E 4 VIAS	-1.126	-2,34	490521391	1	11	015	905	20/06/2023		-1.126	0	20/06/2023	20/06/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-5.396	-14,66	490521391	2	11	015	905	20/06/2023		-5.396	0	20/06/2023	20/06/2023	SM para Alienação	0		2256196
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-8	-0,08	490528732	1	11	015	905	22/06/2023		-8	0	22/06/2023	22/06/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-24	-0,24	490528732	2	11	015	905	22/06/2023		-24	0	22/06/2023	22/06/2023	SM para Alienação	0		2270199
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-8.409,500	-22,65	490528442	1	11	015	905	22/06/2023		-8.409,500	0	22/06/2023	22/06/2023	SM para Alienação	0		2256196
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-6	-0,06	490532298	1	11	015	905	23/06/2023		-6	0	23/06/2023	23/06/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-13	-0,13	490532298	2	11	015	905	23/06/2023		-13	0	23/06/2023	23/06/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-8	-0,08	490532298	3	11	015	905	23/06/2023		-8	0	23/06/2023	23/06/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-5	-0,05	490532298	4	11	015	905	23/06/2023		-5	0	23/06/2023	23/06/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-5	-0,05	490532292	4	11	015	905	23/06/2023		-5	0	23/06/2023	23/06/2023	SM para Alienação	0		2270199
999887	SUCATA POSTE CONCRETO	-30	-0,30	490531681	1	11	015	905	23/06/2023		-30	0	23/06/2023	23/06/2023	SM para Alienação	0		2256196
999997	SUCATA DE CRUZETA DE MADEIRA	-360	-3,57	490531006	1	11	015	905	23/06/2023		-360	0	23/06/2023	23/06/2023	SM para Alienação	0		2256196
999113	SUCATA RELIGADOR  AUTOMATICO TRIF	-940	-6,08	490540812	3	11	015	905	26/06/2023		-940	0	26/06/2023	26/06/2023	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-30	-0,30	490536356	1	11	015	905	26/06/2023		-30	0	26/06/2023	26/06/2023	SM para Alienação	0		2256196
999913	SUCATA ISOLADOR FE E METAIS	-990	-5,12	490540812	2	11	015	905	26/06/2023		-990	0	26/06/2023	26/06/2023	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-2.257	-6,88	490540812	1	11	015	905	26/06/2023		-2.257	0	26/06/2023	26/06/2023	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-1.778	-4,79	490540812	4	11	015	905	26/06/2023		-1.778	0	26/06/2023	26/06/2023	SM para Alienação	0		2256196
999881	SUCATA POSTE MAD AC 7 M	-60	-0,60	490546484	1	11	015	905	27/06/2023		-60	0	27/06/2023	27/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.200	-51,88	490551092	1	11	015	905	28/06/2023		-5.200	0	28/06/2023	28/06/2023	SM para Alienação	0		2256196
999997	SUCATA DE CRUZETA DE MADEIRA	-200	-1,98	490550338	1	11	015	905	28/06/2023		-200	0	28/06/2023	28/06/2023	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-26	-0,26	490557242	1	11	015	905	29/06/2023		-26	0	29/06/2023	29/06/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.310	-23,05	490555371	1	11	015	905	29/06/2023		-2.310	0	29/06/2023	29/06/2023	SM para Alienação	0		2256196
999997	SUCATA DE CRUZETA DE MADEIRA	-20	-0,20	490557937	1	11	015	905	29/06/2023		-20	0	29/06/2023	29/06/2023	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-22	-0,22	490562707	1	11	015	905	30/06/2023		-22	0	30/06/2023	30/06/2023	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-1	-0,01	490566433	1	11	015	905	03/07/2023		-1	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-3	-0,03	490566433	2	11	015	905	03/07/2023		-3	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-1	-0,01	490566433	3	11	015	905	03/07/2023		-1	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-11	-0,11	490566433	4	11	015	905	03/07/2023		-11	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-16	-0,16	490566433	5	11	015	905	03/07/2023		-16	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-12	-0,12	490566433	6	11	015	905	03/07/2023		-12	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999881	SUCATA POSTE MAD AC 7 M	-13	-0,13	490565655	1	11	015	905	03/07/2023		-13	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999887	SUCATA POSTE CONCRETO	-16	-0,16	490565655	2	11	015	905	03/07/2023		-16	0	03/07/2023	03/07/2023	SM para Alienação	0		2270199
999887	SUCATA POSTE CONCRETO	-28	-0,28	490578227	1	11	015	905	06/07/2023		-28	0	06/07/2023	06/07/2023	SM para Alienação	0		2270199
999887	SUCATA POSTE CONCRETO	-28	-0,28	490578448	1	11	015	905	06/07/2023		-28	0	06/07/2023	06/07/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-47	-0,47	490584632	1	11	015	905	10/07/2023		-47	0	10/07/2023	10/07/2023	SM para Alienação	0		2270199
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-8.550	-259,14	490584636	1	11	015	905	10/07/2023		-8.550	0	10/07/2023	10/07/2023	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-7.290	-72,76	490586504	1	11	015	905	10/07/2023		-7.290	0	10/07/2023	10/07/2023	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.460	-24,55	490585932	1	11	015	905	10/07/2023		-2.460	0	10/07/2023	10/07/2023	SM para Alienação	0		2270199
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.490	-24,84	490584523	1	11	015	905	10/07/2023		-2.490	0	10/07/2023	10/07/2023	SM para Alienação	0		2270199
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-33	-0,33	490588948	1	11	015	905	11/07/2023		-33	0	11/07/2023	11/07/2023	SM para Alienação	0		2270199
